smiles,num_targets,target_1_Prothrombin,target_3_Voltage-gated inwardly rectify,target_2_Cannabinoid receptor 1
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CC(c1ccccc1)c1ccccc1)C(=O)c1nccs1,2,1.0,0.0,0.0
CC(C)OC(=O)C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)NCC(=O)O,2,1.0,0.0,0.0
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CC[C@H]2CN(C(=O)CCc3ccccc3)CC(=O)N21)C(=O)c1nccs1,6,1.0,0.0,0.0
O=C(NCc1ccccc1)N1CCN(C(=O)O[C@H]2CCC[C@@H](OC(=O)N3CCN(C(=O)NCc4ccccc4)CC3)CCC2)CC1,2,0.0,0.0,0.0
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N,2,1.0,0.0,0.0
Cn1c(C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CC[C@H]3CN(C(=O)CCc4ccccc4)CC(=O)N32)nc2ccccc21,2,1.0,0.0,0.0
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)c1ccc(F)cc1,2,1.0,0.0,0.0
Cn1ccnc1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CC[C@H]2CN(C(=O)CCc3ccccc3)CC(=O)N21,2,0.0,0.0,0.0
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)c1ccccc1,2,1.0,0.0,0.0
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)c1nccs1,3,1.0,0.0,0.0
Nc1cc(C2=NOC(Cn3cnnn3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl,3,0.0,0.0,0.0
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CC[C@H]2CN(C(=O)CCc3ccccc3)CC(=O)N21)C(=O)c1ccccn1,2,1.0,0.0,0.0
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)c1ccc(O)cc1,2,1.0,0.0,0.0
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CC1CCCCC1)C(=O)c1nccs1,2,1.0,0.0,0.0
CC[C@H](C)[C@H](NC(=O)[C@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)CCC(=O)O)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](CCC(=O)O)C(=O)O,2,1.0,0.0,0.0
CCS(=O)(=O)N[C@H](CC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)c1nccs1,2,1.0,0.0,0.0
Cl.NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CCc1ccccc1)B(O)O,2,1.0,0.0,0.0
N=C(N)Nc1ccc(CNC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)NCc5ccc(NC(=N)N)cc5)CC4)CCC3)CC2)cc1,2,0.0,0.0,0.0
NC(N)=NCCC[C@@H](C=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)c1ccccc1,2,1.0,0.0,0.0
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CC[C@H]2CN(C(=O)CCc3ccccc3)CC(=O)N21)C(=O)c1nc2ccccc2s1,2,0.0,0.0,0.0
CC(=N)N1CCC(Oc2ccc(N(Cc3ccc4ccc(C(=N)N)cc4c3)S(C)(=O)=O)cc2)CC1,2,0.0,0.0,0.0
Cc1cnc(NCCc2ccccn2)c(=O)n1CC(=O)NCc1ccc2[nH]ccc2c1,2,1.0,0.0,0.0
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)C1CCCCC1,2,1.0,0.0,0.0
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)NCC(=O)O)C(=O)C(=O)O,2,0.0,0.0,0.0
Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N(C)C)c2)c1F,3,0.0,0.0,0.0
Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccc2[nH]ccc2c1,2,1.0,0.0,0.0
CN[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)c1ccccc1,3,1.0,0.0,0.0
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)NCC(=O)O)C(=O)c1ncco1,2,1.0,0.0,0.0
CN1CCN=C1c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)c(F)c(N(C)CC(=O)O)c2F)c1,2,0.0,0.0,0.0
Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccc2[nH]cnc2c1,2,0.0,0.0,0.0
N=C(N)Nc1ccc(CNC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)NCc5ccccc5)CC4)CCC3)CC2)cc1,2,0.0,0.0,0.0
N=C(N)c1cccc(C2=NOC(Cn3cnnn3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)c1,2,1.0,0.0,0.0
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)NCC(=O)O)C(=O)c1nccs1,3,1.0,0.0,0.0
Cc1cnc(NCCc2ccccn2)c(=O)n1CC(=O)NCc1cc2cc[nH]c2cn1,2,1.0,0.0,0.0
N=C(N)NCCC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC=O)CNC(=O)/C=C/[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)C1=O,4,1.0,0.0,0.0
Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1cc2cc[nH]c2cn1,2,1.0,0.0,0.0
N=C(N)NCc1ccc(C2CC/C(=C\I)OC2=O)cc1,4,0.0,0.0,0.0
CCNC(=O)COc1ccc(Cl)cc1CNC(=O)Cn1c(C)ccc(NS(=O)(=O)Cc2ccccc2)c1=O,2,1.0,0.0,0.0
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CC[C@@H]2CC[C@@](N)(Cc3ccccc3)C(=O)N21)C(=O)c1nc2ccccc2s1,3,1.0,0.0,0.0
N=C(N)Nc1ccc(C2CC/C(=C\I)OC2=O)cc1,10,0.0,0.0,0.0
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CC[C@@H]2CC[C@](N)(Cc3ccccc3)C(=O)N21)C(=O)c1nc2ccccc2s1,3,1.0,0.0,0.0
CC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,2,1.0,0.0,0.0
N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1Cl)C1CCCCC1,2,1.0,0.0,0.0
O=C(c1ccc(OCCN2CCCC2)cc1)c1c(-c2ccc(OCCN3CCCC3)cc2)sc2ccccc12,3,0.0,0.0,0.0
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)C(=O)N12)C(=O)C(=O)NCCc1ccccc1,3,1.0,0.0,0.0
CCNC(=O)COc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C1CCCCC1,2,1.0,0.0,0.0
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1cccc(Cl)c1,3,1.0,0.0,0.0
NCCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)C(=O)N12)C(=O)C(=O)NC1CCCCC1,2,0.0,0.0,0.0
c1ccc2c(Cc3ccc(OCCN4CCCC4)cc3)c(-c3ccc(OCCN4CCCC4)cc3)sc2c1,7,0.0,0.0,0.0
Nc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C(c2ccccc2)c2ccccc2)cn1,2,1.0,0.0,0.0
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)C(=O)N12)C(=O)c1nccs1,3,1.0,0.0,0.0
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC[C@H]1CC[C@H](N)CC1,6,1.0,0.0,0.0
CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)B(O)O.Cl,3,1.0,0.0,0.0
N=C(N)N1CCC[C@H](NC(=O)CN2CCCC[C@H](NS(=O)(=O)Cc3ccccc3)C2=O)C1O,2,0.0,0.0,0.0
COCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,7,1.0,0.0,0.0
CC1(C)C2CC1[C@]1(C)OB(C(CCC3OCCO3)NC(=O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)NC(=O)OCc3ccccc3)O[C@@H]1C2,2,0.0,0.0,0.0
CN(C(=O)[C@H](Cc1ccc(C(=N)NN)cc1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1,6,1.0,0.0,0.0
CCC(C)(C)C(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OCc1ccccc1)C(c1ccccc1)c1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,4,1.0,0.0,0.0
CC1(C)C2CC1[C@]1(C)OB(C(CCCBr)NC(=O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)NC(=O)OCc3ccccc3)O[C@@H]1C2,3,0.0,0.0,0.0
CC1(C)C2CC1[C@]1(C)OB(C(Cc3ccccc3)NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)OCc3ccccc3)C(c3ccccc3)c3ccccc3)O[C@@H]1C2,4,1.0,0.0,0.0
Cc1nc(N)ccc1CNC(=O)Cn1c(C)cnc(NCC(C)(C)c2ccccc2)c1=O,2,1.0,0.0,0.0
Br.CC1(C)C2CC1[C@]1(C)OB(C(CCC/C(S)=N/N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)NC(=O)OCc3ccccc3)O[C@@H]1C2,4,0.0,0.0,0.0
CN(C(=O)[C@H](Cc1ccc(CN)cc1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1,3,1.0,0.0,0.0
COCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OCc1ccccc1)C(c1ccccc1)c1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,4,0.0,0.0,0.0
Cc1nc(N)ccc1CNC(=O)Cn1c(C)cnc(NCCc2ccccn2)c1=O,2,1.0,0.0,0.0
Cc1nc(N)ccc1CNC(=O)Cn1c(C)cnc(NCC(F)(F)c2ccccc2)c1=O,3,1.0,0.0,0.0
CCCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,6,1.0,0.0,0.0
Cc1nc(N)ccc1CNC(=O)Cn1c(C)cnc(NCC(F)(F)c2ccccn2)c1=O,4,1.0,0.0,0.0
CCC(C)(C)C(NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,4,1.0,0.0,0.0
CN(C(=O)[C@H](Cc1ccc(C(=N)N)cc1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1,3,1.0,0.0,0.0
CCCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OCc1ccccc1)C(c1ccccc1)c1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,3,1.0,0.0,0.0
NC(N)=NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccccc1)C(=O)O,2,0.0,0.0,0.0
O=C(Cn1c(Cl)cnc(NCC(F)(F)c2ccccn2)c1=O)NCc1ncccc1F,5,1.0,0.0,0.0
Cc1cnc(NCC(F)(F)c2ccccn2)c(=O)n1CC(=O)NCc1ncccc1F,3,1.0,0.0,0.0
CCC(C)(C)C(NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)OCc1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,3,1.0,0.0,0.0
N#Cc1cnc(NCC(F)(F)c2ccccn2)c(=O)n1CC(=O)NCc1ncccc1F,3,1.0,0.0,0.0
CC1(C)C2CC1[C@]1(C)OB(C(Cc3ccccc3)NC(=O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)NC(=O)OCc3ccccc3)O[C@@H]1C2,4,1.0,0.0,0.0
CCCc1ccc(S(=O)(=O)N[C@@H](Cc2ccc(CN)cc2)C(=O)N(C)C2CCCC2)cc1,2,1.0,0.0,0.0
CCCCCCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,2,0.0,0.0,0.0
O=C1COc2ccc(Cl)cc2CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](C2CCCCC2)NC(=O)CN1,2,1.0,0.0,0.0
O=C1COc2ccc(Cl)cc2CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](C2CCCCC2)NC(=O)CCCN1,2,1.0,0.0,0.0
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cccc(C(=N)N)c2)n1,4,1.0,0.0,0.0
NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NS(=O)(=O)Cc2ccccc2)CC1,2,1.0,0.0,0.0
N=C(N)c1cccc(C2=NOC(Cn3cnnn3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)C2)c1,2,1.0,0.0,0.0
O=C1COc2ccc(Cl)cc2CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](C2CCCCC2)NC(=O)CCCCN1,2,1.0,0.0,0.0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,6,1.0,0.0,0.0
N=C(N)c1cccc(NC(=O)NC2CCN(Cc3ccccc3)CC2)c1,2,0.0,0.0,0.0
O=C(Cn1c(Cl)cnc(NCC(F)(F)c2cccc[n+]2[O-])c1=O)NCc1ncccc1F,2,1.0,0.0,0.0
CCCN(Cc1ccoc1)C(=O)c1cc(C)cc(OCC2(CON=C(N)N)CC2)c1,4,1.0,0.0,0.0
O=C(Cn1c(Cl)cnc(NCC(F)(F)c2cccc[n+]2[O-])c1=O)NCc1ncccc1Cl,2,1.0,0.0,0.0
COc1ccc(-n2nc(C)cc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)cc1,2,0.0,0.0,0.0
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccccc2)n1,2,0.0,0.0,0.0
O=C(Cn1c(Cl)cnc(NCC(F)(F)c2cccc[n+]2[O-])c1=O)NCc1ccccc1F,3,1.0,0.0,0.0
Nc1ccc(C[C@H](NS(=O)(=O)c2cnccc2N[C@@H](Cc2ccccc2)CN2CCOCC2)C(=O)N2CCC(CCF)CC2)cc1,3,1.0,0.0,0.0
N=C(N)N1CCCCC1,5,0.0,0.0,0.0
COc1ccc(C[C@@H](CO)Nc2ccncc2S(=O)(=O)N[C@@H](Cc2ccc(N)cc2)C(=O)N2CCC(CCF)CC2)cc1,3,1.0,0.0,0.0
Nc1ccc(C[C@H](NS(=O)(=O)c2cnccc2N[C@H](COCCO)Cc2ccccc2)C(=O)N2CCC(CCF)CC2)cc1,3,1.0,0.0,0.0
O=C([C@H](Cc1ccccc1)NS(=O)(=O)c1cnccc1N[C@H](CO)Cc1ccccc1)N1CCC(CCF)CC1,2,1.0,0.0,0.0
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCC1CCN(C(=N)N)CC1,3,1.0,0.0,0.0
Nc1ccc(C[C@H](NS(=O)(=O)c2cnccc2N[C@@H](Cc2ccccc2)CN2CCC(O)CC2)C(=O)N2CCC(CCF)CC2)cc1,2,1.0,0.0,0.0
C=C1CC(c2ccc(NC(=N)N)cc2)CC(=O)O1,3,0.0,0.0,0.0
CCC1CCN(C(=O)[C@H](Cc2ccc(N)cc2)NS(=O)(=O)c2cnccc2N[C@H](CO)Cc2ccccc2)CC1,2,1.0,0.0,0.0
Cc1ccc(NCCc2ccccc2)c(=O)n1CC(=O)NC[C@H]1CC[C@H](N)CC1,2,1.0,0.0,0.0
Nc1ccc(C[C@H](NS(=O)(=O)c2cnccc2N[C@H](CO)Cc2ccccc2)C(=O)N2CCC(CCF)CC2)cc1,3,1.0,0.0,0.0
CN(C)C[C@H](Cc1ccccc1)Nc1ccncc1S(=O)(=O)N[C@@H](Cc1ccc(N)cc1)C(=O)N1CCC(CCF)CC1,2,1.0,0.0,0.0
N=C(N)Nc1ccc(C2CC(=O)O/C(=C/I)C2)cc1,3,0.0,0.0,0.0
C=C1CCC(c2ccc(NC(=N)N)cc2)C(=O)O1,3,0.0,0.0,0.0
Cc1nc(N)ccc1CNC(=O)Cn1cccc(NS(=O)(=O)Cc2ccccc2)c1=O,2,1.0,0.0,0.0
Cc1cc(NS(=O)(=O)c2ccccc2)cc(OCCNc2ccncc2)c1,3,1.0,0.0,0.0
C(=C/c1ccc(Cc2c(-c3ccc(OCCN4CCCC4)cc3)sc3ccccc23)cc1)\CN1CCCC1,2,0.0,0.0,0.0
CCCS(=O)(=O)Nc1ccc(C)n(CC(=O)NCC2CCc3nc(N)sc3C2)c1=O,2,0.0,0.0,0.0
CCOC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1,3,1.0,0.0,0.0
N=C(N)c1ccc2c(c1)C(CC(=O)Nc1ccc(-c3ccccc3S(N)(=O)=O)cc1)CN2,2,0.0,0.0,0.0
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCC1CCc2n[nH]cc2C1,2,1.0,0.0,0.0
N=C(N)c1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2c1,2,0.0,0.0,0.0
N=C(N)c1ccc2[nH]cc(CC(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)c2c1,2,1.0,0.0,0.0
CC[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)c1cc(O)ccc1O)[C@@H](C)CC)C(=O)O,2,0.0,0.0,0.0
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)C(=O)NCCc1ccc(Cl)cc1,2,0.0,0.0,0.0
NCCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)C(=O)NCc1ccccc1,2,0.0,0.0,0.0
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)C(=O)NCc1ccccc1,2,0.0,0.0,0.0
CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,3,0.0,0.0,0.0
CN1CCN=C1c1cccc(Oc2cc(C(=O)O)cc(Oc3cc(C(=N)N)ccc3O)n2)c1,2,1.0,0.0,0.0
N=C(N)NCCC[C@@H](CCl)NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12,2,0.0,0.0,0.0
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,4,0.0,0.0,0.0
N=C(N)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)cc2F)c1,2,0.0,0.0,0.0
CCC(NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)c1cc(O)ccc1O)[C@@H](C)CC)C(=O)O,3,0.0,0.0,0.0
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)C(=O)NCCc1ccccc1,2,0.0,0.0,0.0
CC[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)c1cc(O)ccc1O)[C@@H](C)CC)C(=O)O,3,0.0,0.0,0.0
COc1ccc2ccc(S(=O)(=O)N[C@H]3CCN(Cc4cc(C(=N)N)ccc4O)C3=O)cc2c1,2,1.0,0.0,0.0
COc1ccc(CCNC(=O)C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]2CCN3CC[C@@](N)(Cc4ccccc4)CN23)cc1,2,0.0,0.0,0.0
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)CCl,2,0.0,0.0,0.0
Cc1c(F)c(Oc2ccccc2)nc(Oc2cccc(C(=N)N)c2)c1F,2,0.0,0.0,0.0
Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(N(C)C)c2)c1F,2,0.0,0.0,0.0
NC(N)=NCCC[C@@H](CCl)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,2,0.0,0.0,0.0
N=C(N)c1ccc(O)c(Oc2cc(C(=O)O)cc(Oc3cccc(C4=NCCN4)c3)n2)c1,2,0.0,0.0,0.0
CC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)c1cc(O)ccc1O)[C@@H](C)CC)[C@@H](C)CC)C(=O)O,2,0.0,0.0,0.0
COc1ccc(C(=N)N)cc1Oc1nc(Oc2cccc(C(=O)N(C)C)c2)c(F)c(C)c1F,2,0.0,0.0,0.0
CC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)c1cc(O)ccc1O)[C@@H](C)CC)C(=O)O,2,0.0,0.0,0.0
N=C(N)N1CCC[C@H](C(=O)NC[C@@H]2CCCN2C(=O)[C@H](CO)NS(=O)(=O)c2ccc3ccccc3c2)C1,5,1.0,0.0,0.0
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)c1nc2ccccc2s1,2,0.0,0.0,0.0
N=C(N)c1ccc(O)c(Oc2cc(C(=O)O)cc(Oc3cccc(-n4ccnc4)c3)n2)c1,2,0.0,0.0,0.0
N[C@H]1CC[C@H](CNC(=O)[C@@H]2CCCN2C(=O)C2(O)c3ccccc3-c3ccccc32)CC1,4,1.0,0.0,0.0
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)c1nccs1,2,0.0,0.0,0.0
N=C(N)c1cccc(Oc2cccc(Oc3cccc(C(=N)N)c3)n2)c1,2,0.0,0.0,0.0
N=C(N)c1ccc(Oc2nc(Oc3ccc(C(=N)N)cc3)c(Cl)cc2Cl)cc1,2,0.0,0.0,0.0
N=C(N)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(Cl)cc2Cl)c1,2,0.0,0.0,0.0
CN(C)C(=O)c1cccc(Oc2cc(C(=O)O)cc(Oc3cc(C(=N)N)ccc3O)n2)c1,2,1.0,0.0,0.0
N=C(N)c1cccc(Oc2cc(C(=O)O)cc(Oc3cccc(C(=N)N)c3)n2)c1,3,0.0,0.0,0.0
Cn1ccnc1-c1cccc(Oc2cc(C(=O)O)cc(Oc3cc(C(=N)N)ccc3O)n2)c1,2,1.0,0.0,0.0
N=C(N)c1ccc(Oc2cccc(Oc3ccc(C(=N)N)cc3)n2)cc1,3,1.0,0.0,0.0
Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1F,3,0.0,0.0,0.0
Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2N)c1F,2,0.0,0.0,0.0
N=C(N)N1CCC[C@@H](CNC(=O)C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N(CC(=O)O)C2CC2)C1,2,1.0,0.0,0.0
Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2O)c1F,2,0.0,0.0,0.0
Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(N)=O)c2)c1F,2,0.0,0.0,0.0
CC(=N)N1CCC(Oc2ccc(NC/C=C/c3cccc(C(=N)N)c3)cc2C(F)(F)F)CC1,3,0.0,0.0,0.0
CCOC(=O)CCC(=O)N(C/C=C/c1cccc(C(=N)N)c1)c1ccc(OC2CCN(C(C)=N)CC2)c(C(F)(F)F)c1,3,0.0,0.0,0.0
CC(=N)N1CCC(Oc2ccc(NC/C=C/c3cccc(C(=N)N)c3)cc2)CC1,3,0.0,0.0,0.0
CC(=N)N1CCC(Oc2ccc(N(C/C=C/c3cccc(C(=N)N)c3)C(=O)c3ccc(C(=O)O)c(C(=O)O)c3)cc2C(F)(F)F)CC1,3,0.0,0.0,0.0
CN1CCC(Oc2ccc(NC/C=C/c3cc(C(=N)N)ccc3O)cc2C(F)(F)F)CC1,3,0.0,0.0,0.0
CCOC(=O)c1cc(NC/C=C/c2cccc(C(=N)N)c2)ccc1OC1CCN(C(C)=N)CC1,3,0.0,0.0,0.0
N=C(N)c1ccc(O)c(/C=C/CN(C(=O)CCC(=O)O)c2ccc(OC3CCN(CC(=O)O)CC3)c(C(F)(F)F)c2)c1,3,0.0,0.0,0.0
CC(=N)N1CCC(Oc2ccc(N(C/C=C/c3cc(C(=N)N)ccc3O)C(=O)CCC(=O)O)cc2C(F)(F)F)CC1,3,0.0,0.0,0.0
CCOC(=O)CCC(=O)N(C/C=C/c1cc(C(=N)N)ccc1O)c1ccc(OC2CCN(C(C)=N)CC2)c(C(F)(F)F)c1,3,0.0,0.0,0.0
C[C@H](NC(=O)[C@@H](CO)NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(NC(=N)N)cc1)P(=O)(Oc1ccccc1)Oc1ccccc1,2,0.0,0.0,0.0
CC(=O)N1CCC(Oc2ccc(N(C/C=C/c3cc(C(=N)N)ccc3O)C(=O)CCC(=O)O)cc2C(F)(F)F)CC1,3,0.0,0.0,0.0
CC(=N)N1CCC(Oc2ccc(NC/C=C/c3cc(C(=N)N)ccc3O)cc2C(F)(F)F)CC1,3,0.0,0.0,0.0
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,10,0.0,0.0,0.0
C[C@H](NC(=O)[C@@H](CO)NC(=O)OCc1ccccc1)C(=O)NC(CCCCN=C(N)N)P(=O)(Oc1ccccc1)Oc1ccccc1,2,0.0,0.0,0.0
